tweet,score
"['finish', 'line', 'team', 'alpha', 'allstar', '..', 'great', 'day', 'good', 'win', 'compani', 'team']",1.0
"['fav', 'cd']",1.0
"['drink', 'tea', 'eat', 'choc', 'chip', 'cooki', 'go', 'head', 'sleep', 'soon', 'night']",1.0
"['look', 'forward', 'final', 'race', 'next', 'week', 'miss', 'castl', 'girl', 'though', '...', 'race', 'fan', 'welcom', 'watch', 'chez', 'moi', '...']",1.0
"['like', ""patricia'"", 'dress']",1.0
"['yehey', 'summer', 'exciteeeddd', '..', 'balm', 'a-a-a-a-a-alcohol']",1.0
"['nice', '...', 'clear', 'head']",1.0
"['allright', 'look', 'forward', '..']",1.0
"['build', 'radio', 'studio', ""we'r"", 'go', 'podcast', 'foundat', 'call', 'insight', 'foundat']",1.0
"['hope', 'went', 'well', 'root', 'comfort', 'abl', 'world', 'phd', 'applic', 'form-filling-in', 'xxx']",1.0
"['wow', ""that'"", 'cool', 'bytheway', 'love', 'new', 'tv', 'show']",1.0
"['gonna', 'great', 'week', 'dalla', 'next', 'weekend']",1.0
"['thank', 'follow', 'nice', 'meet']",1.0
"['near', 'daili', 'exercis', 'start', 'show', 'result']",1.0
"[""that'"", 'love']",1.0
"['pic', 'donni', 'one', 'siouxsinn', 'took', 'last', 'night', 'launch', 'word', ""he'"", 'got', 'solo', 'album', 'comin']",1.0
"['final', 'im', 'back', 'onlin', 'miss', 'lappi', 'mani', 'thing', 'follow', 'start', 'ning', '...', 'haha']",1.0
"['awesom', 'day', '...', 'expect', 'much', 'awesomeupdat']",1.0
"['jonathan', 'get', 'priscilla', 'ahn', 'raphael', 'saadiq', 'show', 'fab', 'jool', 'holland', 'show']",1.0
"['see', 'told', ""i'm"", 'updat', 'person', 'site', 'lot', 'goodi', 'check', 'come']",1.0
"['go', 'bed', 'brain', ""can't"", 'focu', '..', 'need', 'fresh', 'new', 'start', 'pray', 'god', 'grant', 'fresh', 'tomorrow']",1.0
"['lol', 'mite', 'abl', 'see', 'facebook', 'add', 'obvious', ""can't"", 'post', 'blog']",1.0
"['present', 'done', 'btw', 'teacher', 'cute', 'hell']",1.0
"['pitti', 'wasnt', 'arnd', 'huh', 'wld', 'rlli', 'wet', 'otherwis', 'wed', 'gr', 'gd', 'time', 'lot', 'smiley', 'face']",1.0
"['lol', 'cours', ""i'm"", 'right', ""i'm"", 'alway', 'right', 'tell']",1.0
"['appreci', 'effort', 'skin', 'much', 'softer', 'screen']",1.0
"['woke', 'feel', 'real', 'good', 'caus', 'krispi', 'kreme', 'want', 'doughnut']",1.0
"['oooh', 'realli', 'haha', 'said', 'anyth', 'yet', ""i'll"", 'suggest', 'idea', 'twitter', 'want', 'havent', 'alreadi']",1.0
['thank'],1.0
"['cool', 'saw', 'link', 'thank']",1.0
"['almost', 'time', 'take', 'kid', 'school']",1.0
"['hi', 'yeah', ""i'm"", 'fine', 'girl', 'haha', 'yeah', ""i'll"", 'see', 'u', 'thursday', 'hehe', ""i'll"", 'tempt', 'chai']",1.0
"['good', 'morn', 'everyon', 'enjoy', 'day', 'think', 'tweet', 'friend']",1.0
"['woah', ""that'"", 'cool', 'land', 'london', 'hour', 'ago', 'love', 'sceneri', 'beauti']",1.0
"['get', 'lot', 'done', 'offic', 'alreadi', 'good', 'earli']",1.0
"['back', 'work', 'beauti', 'sunni', 'day']",1.0
"['son', 'got', 'sure', 'love', 'morn', 'time', 'know', 'get']",1.0
"['good', 'morn', 'tweep', 'monday', 'got', 'way', 'soon', 'hope', 'good', 'one', 'least', 'good', 'get', 'monday']",1.0
"['profil', 'pic', 'bio', 'updat', 'lot', 'follow', 'follow', 'zap', 'pow', 'block', 'annoy', 'strang', 'satisfi']",1.0
"['come', ""i'm"", 'uber', 'success', ""i'm"", 'make', 'mistak', ""i'm"", 'make', 'entir', 'new', 'one']",1.0
"['thank', 'follow']",1.0
"[""i'd"", 'love', 'see']",1.0
"['thank', 'twilight', '...', 'know', 'love', 'canon']",1.0
"['school', 'take', 'eca', 'lame', 'steal', 'brennan', 'good', 'job', 'lc', 'brennan']",1.0
"[""mother'"", 'day', 'sunday', '...', 'forget', 'send', 'someth', 'special']",1.0
"['yay', 'made', 'first', 'sale', 'redbubbl', 'make', 'happi']",1.0
"['tri', 'best', 'make', 'luck']",1.0
"['final', 'feel', 'back', 'swing', 'thing', 'work', 'get', 'marri', 'last', 'week', 'sigh', 'relief', 'wed', 'plan']",1.0
"['today', 'bless', 'day']",1.0
"['ah', 'help', 'friend', 'move', 'defo', 'well', 'deserv', 'pint', ""that'"", 'sure']",1.0
"['went', 'metro', 'diner', 'first', 'time', 'awesom']",1.0
"['know', 'haha', 'night']",1.0
"['see', 'u', 'next', 'saturday', 'mr']",1.0
"['great', 'day', 'massag', 'book', 'appoint', 'today']",1.0
"['big', 'storm', 'yesterday', 'last', 'night', 'bright', 'new', 'day', 'morn']",1.0
"['oh', 'ye', 'happi', 'star', 'war', 'day', 'may', 'fourth', '...']",1.0
"['lol', 'good', 'morn', 'ran', 'mill', 'hit', 'gym', 'great', 'day']",1.0
"['final', 'get', 'readi', 'see', 'msn', 'ahaha', 'fun', 'fun', 'fun']",1.0
"['swim', 'tan', 'heaven', 'blast', 'music', 'tan', 'world']",1.0
"['heheh', 'nice']",1.0
"['crazi', 'miley', 'jb', 'love', 'nick', 'jona', 'haha']",1.0
"['fun', 'read', 'thank', 'brit', 'make', 'thing', 'interest', 'funni', 'whittl', 'saint', 'day', 'four', '...']",1.0
"['one', 'day', 'hub', 'take', 'one', ""there'"", 'actual', 'mission', 'cruis', 'want', 'go', 'music']",1.0
"['good', 'day', ""i'm"", 'check', 'hugh', 'today', 'also', 'lookout', 'best', 'cassoulet', 'recip', 'ever', 'tast']",1.0
"['head', 'drop', 'lil', 'cuz', 'bu', 'stop', 'back', 'bed', 'read', 'book', 'relaxin', 'day']",1.0
"['sayin', 'good', 'morn', 'everybodi', 'offic', '. . .', 'must', 'say', 'good', 'morn', 'greet', 'charlott', 'nc', 'usa']",1.0
"['think', 'fml', 'chang', 'lml', 'love', 'life']",1.0
"['alreadi', 'cloud', 'cod', 'french', 'toast', 'best', 'day', 'life']",1.0
"['remind', 'anyon', 'thepet.net', 'award', 'pet', 'friendli', 'busi', 'uk', 'award', 'pm']",1.0
"['good', 'morn', 'hope', 'nice', 'product', 'day']",1.0
"['look', 'like', 'got', 'new', 'job']",1.0
"[""kid'"", 'class', 'go', 'field', 'trip', 'today', 'smart', 'enough', 'volunt', 'help']",1.0
"['undervot', 'go', ""i'm"", 'overal']",1.0
[],1.0
"['good', 'morn', 'hope', 'great', 'day']",1.0
"['enjoy', 'cup', 'chicken', 'soup']",1.0
"['friend', 'come', 'tonight', 'hope', 'weather', 'stay', 'nice']",1.0
"['yaaay', 'mish', 'follow', 'gab']",1.0
"['stop', 'write', 'swedish', ""i'll"", 'lose', 'nice', 'follow', 'back', 'intern', 'track']",1.0
"['good', 'morn', 'tweeti']",1.0
"['...', 'u', 'friend', 'ha', 'thing', '...', 'make', 'old', 'look', 'good']",1.0
"['man', 'way', 'yess', 'time', 'wake', 'real', 'lol']",1.0
"['thank', 'face', 'show', 'photoshoot']",1.0
"['good', 'mornin', 'twigga']",1.0
"['pleas', 'play', 'movi']",1.0
"['spanish', '...', 'suckiest', 'class', 'ever', ""i'm"", 'learn', 'atleast', 'te', 'quiero', 'tiasha']",1.0
['hey'],1.0
"['toronto', 'wait', 'day', 'go']",1.0
"['thank', 'love', 'let', 'know', 'readi', 'babi', 'hav', 'gorgeou', 'want', 'someth', 'put', 'x']",1.0
"['congrat', 'knotti', 'man']",1.0
"['gonna', 'get', 'sunshin']",1.0
"['music', 'meant', 'awesom', 'christian', 'artist']",1.0
"['good', 'morn', 'dan', 'bday', 'plan', 'get', 'exercis', 'today', 'love', 'ya', 'see', 'nyc']",1.0
"['awak', 'what', 'breakfast', 'lulu', 'shit', 'shingl', 'ha', 'ha', 'ha']",1.0
"['ran', 'mile', 'went', 'gym', 'woke', 'ur', 'great', 'kid', '...', 'depend', 'danni', 'hope', 'great', 'alreadi']",1.0
"['stoke', 'spring', 'amaz', 'wild', 'food', 'natur', 'abund', 'bless']",1.0
"['suppos', 'certain', 'charm', ""i'd"", 'person', 'hold', 'motorola', 'track', 'phone', 'like', 'phone', 'chunki']",1.0
"['absout', 'best']",1.0
"['much', 'better', 'tool', 'come', 'across']",1.0
"['go', 'see', 'wolverin', 'lil', 'bit', 'excit']",1.0
"['drink', ':p', 'leav', 'shop', 'medium', 'light', 'coffe', 'frappuccino', 'nom', 'nom', 'nom']",1.0
"['start', 'morn', 'coffe', 'earli', 'show', 'harri', 'home', 'improv', '...', 'fav', 'subject', '...', 'dezign']",1.0
"['smile', 'follow', 'pleas', 'lol']",1.0
"['woo', 'hoo', 'made', 'one', 'favorit', 'see', '...', ""monday'"", 'rock']",1.0
"['well', 'twitter', 'year', 'think', ""it'd"", 'lot', 'easier', 'monet', 'less', 'need', 'differenti', 'pay', 'nopay']",1.0
"['ask', 'thnx', 'grite', 'take', 'care', 'god', 'bless']",1.0
"['love', 'fact', ""there'"", 'day', 'school', 'left']",1.0
"['nice', 'one', 'hope', 'other', 'appreci']",1.0
"['got', 'rad', 'new', 't-shirt', 'aunt', 'made', 'cool', 'shini', 'shini', 'pink', 'materi']",1.0
"['ok', 'promis', 'becom', 'interest', 'follow']",1.0
"['think', ""i'm"", 'super', 'excit', 'week']",1.0
"['order', 'new', 'shirt']",1.0
"['congratul', '...', 'keep', 'us', 'post', 'thing', 'go']",1.0
"['thought', 'pretti', 'funni']",1.0
"['yay', '..', 'sherbert', 'chocol', '...', 'nutriti']",1.0
"['download', 'tweet', 'deck', '...', 'look', 'savi']",1.0
"[""i'm"", 'report', 'come', 'along', 'realli', 'good', 'even', 'tweet', 'much', ""i'm"", 'proud']",1.0
"['love', 'lion', 'knig', '...', 'fav', 'movi', 'kid', '...', 'love', 'till']",1.0
"['sound', 'preacheri', 'anyth', 'iphon', 'amaz', 'issu', 'sinc', 'firmwar', 'wink', 'wink']",1.0
"[""can't"", 'wait', 'listen', 'attic']",1.0
"['ye', 'minut', 'sim', 'plu', 'season', 'fun', 'fun', 'expans']",1.0
"['younger', 'sister', 'fli', 'next', 'week', 'two', 'week', 'visit', 'bless', 'look', 'forward', 'see', 'famili', 'member', 'visit']",1.0
"['appear', 'found', 'dog', '...', 'post', 'sign', 'pictur', 'someon', 'els', 'post', 'found', 'sign', 'pictur', '...']",1.0
"['joan', 'legend', ""can't"", 'wait', 'apprentic', 'final', 'im', 'addict', 'think', 'need', 'rehab', 'lol', 'tweet', 'later', '..', 'xoxo']",1.0
"['morn', 'twitt', 'head', 'home', 'great', 'sleep', 'w', 'bf', 'tennil']",1.0
"['c', 'nice', 'call', 'fun']",1.0
"['last', 'night', 'awesom', 'thank', 'hard', 'work', 'put', 'get', 'coffe', '...']",1.0
"['work', 'birthday', 'bad', 'get', 'work', 'rubi', 'rail']",1.0
"['hey', 'dougi', 'thought', 'would', 'tell', 'gig', 'edinburgh', 'got', 'brilliant', 'review', 'scottish', 'sunday', 'mail', 'xx']",1.0
"['watch', 'loudquietloud', 'documentari', 'ever', 'awesom', 'pixi', 'realis', 'joey', 'santiago', 'david', 'lover', 'twitter', 'fantast']",1.0
"['littl', 'brother', 'funni', 'congrat', 'engag']",1.0
"['love', ""miley'"", 'song', 'climb', 'love', 'video', 'xxx']",1.0
"['look', 'like', 'delici', 'recip', 'tri', 'tonit']",1.0
"['castiel', 'lovee']",1.0
"['great', 'planet', 'shannan', 'lade', 'lanet', 'hopeful', 'come', 'peac', '=/', 'hmm', '...', 'haiaa']",1.0
"['weekend', 'quiet', 'plan', 'new', 'websit', 'today', 'research', 'choos', 'hat', 'coffe', 'hat', 'sound', 'good', 'though', 'kettl']",1.0
"['gmorn', 'hermana', 'thank', 'testimoni', 'wonder', 'post', 'alreadi']",1.0
"['watch', 'supernatur', 'excit']",1.0
"['great', 'pic', 'tri', 'start', 'sell', 'race', 'photo', 'runner']",1.0
"['least', 'kid', 'havnt', 'gotten', 'big', 'still', 'say', 'mommi', 'ilov', 'awww', 'sweet', 'lucki', 'kid']",1.0
"['thx', 'follow', 'r', 'band', 'kind', 'genr', 'play', 'nice', 'meet']",1.0
[],1.0
"['shop', 'beckyyi', 'go', 'starbuck', 'minut']",1.0
"['mayb', 'cell', 'phone', 'soon', 'yeah']",1.0
"['sun', 'shine', 'great', 'day']",1.0
"['nuuu', 'total', 'love', 'may', 'best', 'co', 'born', 'may']",1.0
"['wanna', 'work', 'hour', 'shift', 'today', ""i'd"", 'rather', 'whisper', 'sweet-noth', 'earpiec', 'ladi', ""friend'"", 'cellphon']",1.0
"['comiccon', ""that'"", 'cool']",1.0
"['thank', 'intro', 'great', 'meet', 'u', 'twitter']",1.0
"['mission', 'wale', 'find', 'world', 'greatest', 'welsh', 'cake', 'success', 'none', 'better', ""nan'""]",1.0
"['cant', 'wait', 'dte', 'michigan', 'summer', 'guy', 'great', 'look', 'custom', 'nkotb', 'track', 'jacket']",1.0
"['lol', 'wen', 'mum', 'use', 'take', 'kid', 'wud', 'alway', 'eat', 'bread', 'instead', 'haha']",1.0
"['listen', 'demi', 'lovato', 'finish', 'new', 'song']",1.0
"['best', 'ib', 'exam', 'carl', 'hope', 'find', 'difficult', 'go', 'well']",1.0
"[""i'd"", 'love', 'taker', 'yet']",1.0
"['aww', 'sunshin', 'life', 'bob', 'larri', 'sing', 'make', 'think']",1.0
"['annual', 'pass', 'univers', 'looov', 'love', 'disney', 'dont', 'know', 'would', 'summer']",1.0
"['yay', 'bought', 'american', 'dad', 'volum', 'also', 'seen', 'australia', 'dvd', 'could', 'lot', 'cheaper', 'go', '...']",1.0
"['hous', 'season', 'good', 'stuff', 'time', 'gf', 'priceless']",1.0
"['bought', 'three', 'book', 'yipe', ""who'"", 'read-ten-books-during-the-summ', 'thing']",1.0
"['play', 'bank', 'holiday', 'nice', 'got', 'mani', 'xp', 'kill', 'blob', 'actual', 'two', 'though', 'nd', 'tentacl']",1.0
[],1.0
"['know', 'nice', 'haha']",1.0
"['that', 'charmingli', 'funni']",1.0
"['like', 'take', 'dog', 'car', 'run', 'errand', 'alway', 'excit', 'go', 'anywher', 'like', 'morn', 'kroger']",1.0
"['haha', ""that'"", 'awesom', 'would', 'cool', 'horror', 'movi', 'death', 'scene', 'mayb', 'cool', '...', 'amusingli', 'iron']",1.0
"[""that'"", 'want', 'better', 'bound', 'bad', 'egg', 'though', 'soon', 'learn']",1.0
"['even', 'excit', ""i'll"", 'see', 'tonight']",1.0
['thank'],1.0
"['follow', 'aswel', 'u', 'twitter', 'follow', 'lool', 'www.twitter.com/djarka', 'koool']",1.0
"['love', 'love', 'love', 'love', 'okay', 'read', 'say', '...', 'love', 'u']",1.0
"['anoth', 'monday', '...', 'less', 'hour', 'work', 'today', '...']",1.0
"['humou', ""dorito'"", '...', 'oh', 'ye']",1.0
"['busi', 'week', 'week', 'quick', 'trip', 'chase', 'oil', 'ga', 'htown', 'back', 'offic', 'fun', 'week', 'devel', 'team']",1.0
"['today', 'day', 'twitterland', '...', 'hous', 'close', 'begin', 'get', 'start', 'move', 'new', 'place']",1.0
"['happi', 'birthday', 'snicker', 'hope', 'best', 'day', 'ever', ""let'"", 'go', 'shop']",1.0
"['monday', 'bad', 'sunni', 'fb']",1.0
"['keen', 'skydiv', 'take', 'thousand', 'time', 'plane', 'rare', 'land']",1.0
"['hahaha', 'ye', 'dey', 'dooo', 'boston', 'legal', 'tha', 'fat', 'old', 'man', 'funni', 'tha', 'one', 'nake', 'ina', 'pink', 'gown', 'lol']",1.0
"['good', 'morn', 'twitter', 'bugsss', 'day', 'start', 'nowww']",1.0
"['good', 'morn', 'thank', 'hot', 'cup', 'tea']",1.0
"['glad', 'get', 'twitter']",1.0
"['far', 'good', 'still', 'earli', 'though']",1.0
"['macarena', 'never', 'look', 'good', 'love', 'aaaaiieee', 'squeak', 'exclam']",1.0
"['go', 'take', 'sociolog', 'exam', 'back', 'bed']",1.0
"['attic', 'eden', 'possess', 'x', 'play', 'dvd', 'player', 'woop']",1.0
[],1.0
"['may', 'th', 'starwarsday']",1.0
"['find', 'info', 'getonu.com', 'hope', 'launch', 'project', 'week', ""we'll"", 'realli', 'need', 'help', 'releas']",1.0
"['knew', 'get']",1.0
"['wow', ""someone'"", 'proud']",1.0
"['guess', '...', 'ran', 'mile', 'gym', 'superman', 'oxox']",1.0
"['great', 'remix', 'doubl', 'wow']",1.0
['hahaaaha'],1.0
"['want', 'info', 'ecomonday', 'check']",1.0
"['sure', 'easier', 'login', 'everi', 'day', 'make', 'post', 'admin', 'mod', 'ill', 'tri']",1.0
"['...', 'would', 'like', 'order', 'eldon', 'thestrat', 'schweigi']",1.0
['thank'],1.0
"['pepsi', 'throwback', 'tast', 'good', 'belli']",1.0
"['thank', 'awesom', 'tweet', 'leeloo', 'glad', 'enjoy', 'weekend']",1.0
"['hand', 'evalu', 'form', 'market', 'tute', 'today', 'one', 'fill', 'aloof', 'condescend', 'rest', 'love', 'though']",1.0
"['good', 'mornin', 'ya']",1.0
"['ha', 'appar', 'talk', 'posh', 'accent', 'accord', 'ppl', 'saw', 'shire', 'last', 'dress', 'femin', 'make', 'chuckl']",1.0
"['cheer', ""i'd"", 'like', 'thank', 'zbrush', 'make', 'possibl']",1.0
[],1.0
"['coffe', 'lifelin', 'thing', 'good']",1.0
"['go', 'star', 'trek', 'premier', 'tomorrow', 'night', 'uber', 'stoke', 'care', ""i'm"", 'nerd', 'star', 'trek', 'amazecor']",1.0
"['bon', 'voyag', 'birthday', 'brother', 'mccarran', 'cyah', 'vega', 'juli', 'havent', 'slept', 'yet', 'class', '..', 'fun', 'weekend']",1.0
"['learn', 'tw-head', 'boy', 'nutreal', 'milk', 'hotel']",1.0
"['ye', 'red', 'like', 'lobster', 'days-cuz', 'im', 'pale', 'today', 'final', 'got', 'nice', 'color']",1.0
"['see', 'jackson', 'later', 'today', 'give', 'hug', 'n', 'kiss']",1.0
"['hope', 'feel', 'better', 'way', 'soon']",1.0
"['thank', '...', 'even', 'wash', 'behind', 'furri', 'ear', 'look', 'marvel']",1.0
"['find', 'tell', 'us', 'turn', ""we'r"", 'make', 'blueberri', 'pancak', 'morn']",1.0
"['happi', 'star', 'war', 'day']",1.0
"['philosophi', 'final', 'today', 'thank', 'day']",1.0
"['hope', 'roommat', 'good', 'morn', 'without', 'tp', 'soap']",1.0
"['school', 'day', 'exit', 'amaz', 'premier']",1.0
"['call', 'einstein', 'got', 'math', 'test', 'result', 'hell', 'yesss']",1.0
"['alreadi', 'fix', 'actual']",1.0
"['good', 'morn', 'duh', 'must', 'get', 'brain', 'gear', 'tweet']",1.0
"['go', 'back', 'bed', 'nap', 'im', 'starv', 'tti', 'l']",1.0
"['like', 'mine', 'green', 'somehow', 'tast', 'minti', 'otherwis', '..', 'heh', 'heh']",1.0
"['bom', 'dia', 'uï', '¿', '½', 'tisson']",1.0
"[""c'mon"", 'like', 'superpow', 'explan', 'better', 'lol']",1.0
"['great', 'day']",1.0
"['weather', 'report', 'week', 'upper', 'make', 'happi', 'perfect', 'run', 'weather']",1.0
"['good', 'night']",1.0
"['morn', 'chip', 'love', 'new', 'html', 'format', 'ezin']",1.0
"['thimk', 'work', 'muscl', 'love', 'much']",1.0
"['hahaha', 'like', 'dougi', 'that', 'harsh', 'happi', 'repli']",1.0
"['ill', 'buy', 'one']",1.0
"['last', 'day', 'colleg', 'today']",1.0
"['trainwreck', 'nice']",1.0
"['way', 'nanni', 'school', 'start', 'tomorrow', 'one', 'step', 'closer', 'teacher']",1.0
"['sound', 'like', 'fun', '...', 'think', 'lol', 'naughti', 'iron', 'watch', 'nk', 'porn', 'youtub', 'instead', 'lmao']",1.0
"['woke', '..', 'busi', 'busi', 'busi', 'day', '...', 'bake', 'bbyshow', 'cupcak', 'jay', 'bday', 'cake', 'bleach', 'hair', 'see', 'boo']",1.0
"['would', 'great', 'thank']",1.0
"['lol', 'congrat']",1.0
"['..', 'start', 'new', 'week', ';)', 'go', 'gym', 'today', ';)', 'hi', 'everyon']",1.0
"[""i'm"", 'glad', 'good', 'job']",1.0
"['came', 'home', 'earli', 'school', 'catch', 'lack', 'sleep', 'thank']",1.0
"[""i'm"", 'realli', 'consid', 'moment', 'day', 'even', 'money', 'harder', 'work', 'though', ""can't"", 'imagin', 'harder']",1.0
"['clamber', 'crash', 'car', 'hilari', 'fun']",1.0
"['need', 'find', 'keynot', 'one', 'least', 'know', 'go', 'screencastsonlin']",1.0
"['someon', 'good', 'morn']",1.0
"['follow', '...', 'twitter', 'parti']",1.0
"['radianborg', 'learn', 'way', 'padr', 'de', 'pamilya', 'go', 'go', 'go', 'borgi']",1.0
"['went', 'see', 'hannah', 'montana', 'movi', 'saturday', 'love', '...', 'still', 'cant', 'work', 'twitter', 'though']",1.0
"[""i'll"", 'back', 'later', 'today', 'got', 'plenti', 'gold', 'will', 'help', 'need', 'anyth']",1.0
"['thank', 'follow', 'love', 'life', 'ador']",1.0
"['get', 'readi', 'school']",1.0
"['coffe', 'time']",1.0
"['deleg', 'eat', 'pate', 'toast', 'wife', 'edit', ""yesterday'"", 'engag', 'shoot', ';)']",1.0
"['school', '...', 'haha', 'well', 'hope', 'today', 'fun', 'post', 'regular', 'updat', 'day', 'follow', 'stay', 'updat']",1.0
"['hey', 'keep', 'clear', 'robluket', 'live']",1.0
"['sunni', 'day', 'sunni', 'outlook']",1.0
"['look', 'like', 'sun', 'make', 'comeback', 'midwest', 'happi', 'monday']",1.0
"['tri', 'fireflight', 'first', '...', 'femal', 'front', 'metal', 'awesom', '..  ..', 'unbreak', 'album', 'would', 'good', 'start']",1.0
"['nice', 'submit', 'failblog.org']",1.0
"['hehe', 'inde', 'actual', 'nearli', 'chang', 'bio', 'panic', 'want', 'keep', 'freehug']",1.0
[],1.0
"['god', 'peppermint', 'mocha', 'frappachino', 'amaz', '...', 'addict']",1.0
"['second', 'last', 'biolog', 'first', 'time', 'ever', 'time', 'haha']",1.0
"['like', 'record', 'sooth', 'voic']",1.0
"['buy', 'copi', 'today', 'excit', 'need', 'learn', 'friday', 'good', 'luck', 'sheffield']",1.0
"['hell', 'yeah', 'kellynn', 'got', 'twitter', 'final']",1.0
"['fun', 'walk', 'home', 'xo']",1.0
"['excit', 'rob', 'thoma', 'back']",1.0
"['shiv', 'place', 'slowli', 'hope']",1.0
"['yay', ""can't"", 'wait', 'read']",1.0
"['oh', 'dear', 'lmao', 'key', 'ingredi', ':p', 'cake', 'oven', ""i'm"", 'cook', 'lunch', 'paprika', 'chilli', 'chicken', 'yum', 'haha']",1.0
"['need', 'shirt', 'jane', '...', 'suffer', 'anoth', 'two', 'old', 'ep', 'tonight']",1.0
"['whaa', 'realli', 'definit', 'option', 'though', 'like', ""i'm"", 'also', 'crazi']",1.0
"['exhaust', 'bamboozl', 'amaz']",1.0
"['like', 'window', 'releas', 'candid', 'far', '...', 'also', 'like', 'new', 'video', 'card', 'terabyt', 'harddisk']",1.0
"['bill', 'super', 'thank']",1.0
"['total', 'welcom', 'come', 'hang', 'wiki']",1.0
"['mani', 'thank']",1.0
"['wow', ""that'"", 'big', 'list', '...', 'lol', 'would', 'happi', 'got', 'half', 'done', 'feel', 'lazi', '...', 'thank', 'kid']",1.0
"['total', 'go', 'amaz', ""he'"", 'reason', 'bought', 'tix', 'song', 'blood', 'bank']",1.0
"['beauti', 'monday', 'morn', 'happi']",1.0
"['happi', 'star', 'war', 'day', 'everyon']",1.0
"['dad', 'like', 'son', 'daughter', 'love']",1.0
"['thank', 'gail', 'imma', 'tri', 'one', 'day', 'look', 'yummi', 'geezzz', 'siargao', 'trip', 'nlng', 'pla', 'heheh']",1.0
"['haha', 'think', 'that', 'great', 'idea']",1.0
"['actual', 'feel', 'awak', 'today']",1.0
"['haha', 'say', 'two', 'week', 'pleas', 'continu', 'bre', 'great']",1.0
"['yummi', ""i'm"", 'eat', 'one', 'bagel']",1.0
"['jona', 'awesom', 'watch', 'groovi', 'movi', 'franki', 'weird', 'lol']",1.0
"['...', 'hey', 'danni', '..', 'u', 'run', 'alreadi', 'hope', 'good', 'day', ';)', 'love']",1.0
"['love', 'knowledg', 'love', 'thinkin', 'fressshman', 'fressshman', 'pellerici', 'math', 'song']",1.0
"['glad', 'u', 'could', 'check', 'us', 'today', 'keep', 'touch']",1.0
"['thank', 'follow', 'rais', 'hand']",1.0
"['feel', 'butterfli', 'today', 'studi', 'studi', 'studi', 'contract', 'gonna', 'ace', 'write-on', 'competit', 'journal']",1.0
"['go', 'work', 'amaz', 'chariti', 'event', 'big', 'brother', 'big', 'sister', 'mind', 'work', 'good', 'caus']",1.0
"['kno', 'amaz', ""i'v"", 'known', 'sinc', 'got', 'twitter', 'tweet', 'word', 'know', 'haha', 'xx', '..']",1.0
